,Date,Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Size,Year,Month,Day,IsHoliday_False,IsHoliday_True,Type_A,Type_B,Type_C,Weekly_Sales
7533,2011-06-17,42.0,87.96,3.935,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.0432,8.494,39690.0,2011.0,6.0,17.0,1.0,0.0,0.0,0.0,1.0,546675.65
7534,2011-06-24,42.0,90.69,3.807,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.0663,8.494,39690.0,2011.0,6.0,24.0,1.0,0.0,0.0,0.0,1.0,501780.66000000003
7535,2011-07-01,42.0,95.36,3.842,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.0894,8.257,39690.0,2011.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,506343.83
7536,2011-07-08,42.0,88.57,3.793,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.1125,8.257,39690.0,2011.0,7.0,8.0,1.0,0.0,0.0,0.0,1.0,593234.27
7537,2011-07-15,42.0,86.01,3.779,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.1338387,8.257,39690.0,2011.0,7.0,15.0,1.0,0.0,0.0,0.0,1.0,591703.8200000001
7538,2011-07-22,42.0,88.59,3.697,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.1507742,8.257,39690.0,2011.0,7.0,22.0,1.0,0.0,0.0,0.0,1.0,511316.29
7539,2011-07-29,42.0,86.75,3.694,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.1677097,8.257,39690.0,2011.0,7.0,29.0,1.0,0.0,0.0,0.0,1.0,479256.8
7540,2011-08-05,42.0,89.8,3.803,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.1846452,8.257,39690.0,2011.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,572603.33
7541,2011-08-12,42.0,85.61,3.794,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.2015806,8.257,39690.0,2011.0,8.0,12.0,1.0,0.0,0.0,0.0,1.0,603147.26
7542,2011-08-19,42.0,87.4,3.743,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.2405806,8.257,39690.0,2011.0,8.0,19.0,1.0,0.0,0.0,0.0,1.0,526641.23
7543,2011-08-26,42.0,91.59,3.663,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.2832581,8.257,39690.0,2011.0,8.0,26.0,1.0,0.0,0.0,0.0,1.0,503720.98
7544,2011-09-02,42.0,91.61,3.798,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.3259355,8.257,39690.0,2011.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,537124.76
7545,2011-09-09,42.0,89.06,3.771,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.3686129,8.257,39690.0,2011.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,608390.9400000001
7546,2011-09-16,42.0,77.49,3.784,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.4306,8.257,39690.0,2011.0,9.0,16.0,1.0,0.0,0.0,0.0,1.0,576837.09
7547,2011-09-23,42.0,82.51,3.789,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.5183333,8.257,39690.0,2011.0,9.0,23.0,1.0,0.0,0.0,0.0,1.0,528486.45
7548,2011-09-30,42.0,82.27,3.877,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.6060667,8.257,39690.0,2011.0,9.0,30.0,1.0,0.0,0.0,0.0,1.0,510243.79
7549,2011-10-07,42.0,75.01,3.827,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.6938,7.874,39690.0,2011.0,10.0,7.0,1.0,0.0,0.0,0.0,1.0,649111.23
7550,2011-10-14,42.0,70.27,3.698,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.7706452,7.874,39690.0,2011.0,10.0,14.0,1.0,0.0,0.0,0.0,1.0,613531.11
7551,2011-10-21,42.0,77.91,3.842,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.7821613,7.874,39690.0,2011.0,10.0,21.0,1.0,0.0,0.0,0.0,1.0,537276.41
7552,2011-10-28,42.0,72.79,3.843,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.7936774,7.874,39690.0,2011.0,10.0,28.0,1.0,0.0,0.0,0.0,1.0,515599.69999999995
7553,2011-11-04,42.0,68.57,3.828,4740.545,364.57,36.26,1176.0925,2726.2075000000004,129.8051935,7.874,39690.0,2011.0,11.0,4.0,1.0,0.0,0.0,0.0,1.0,597667.21
7554,2011-11-11,42.0,55.28,3.677,25.73,274.85,14.74,1176.0925,2885.55,129.8167097,7.874,39690.0,2011.0,11.0,11.0,1.0,0.0,0.0,0.0,1.0,643125.29
7555,2011-11-18,42.0,58.97,3.669,2544.26,12.31,2.02,1176.0925,3385.15,129.8268333,7.874,39690.0,2011.0,11.0,18.0,1.0,0.0,0.0,0.0,1.0,567673.87
7556,2011-11-25,42.0,60.68,3.76,25.8,364.57,4.7,1176.0925,1932.72,129.8364,7.874,39690.0,2011.0,11.0,25.0,0.0,1.0,0.0,0.0,1.0,577698.37
7557,2011-12-02,42.0,57.29,3.701,24.09,364.57,4.7,1176.0925,1016.84,129.8459667,7.874,39690.0,2011.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0,511883.36
7558,2011-12-09,42.0,42.58,3.644,31.2,364.57,21.31,1176.0925,1872.37,129.8555333,7.874,39690.0,2011.0,12.0,9.0,1.0,0.0,0.0,0.0,1.0,619133.48
7559,2011-12-16,42.0,50.53,3.489,2.42,364.57,31.33,1176.0925,675.78,129.8980645,7.874,39690.0,2011.0,12.0,16.0,1.0,0.0,0.0,0.0,1.0,598437.98
7560,2011-12-23,42.0,48.36,3.541,103.5,364.57,19.63,1176.0925,939.49,129.9845484,7.874,39690.0,2011.0,12.0,23.0,1.0,0.0,0.0,0.0,1.0,575676.13
7561,2011-12-30,42.0,48.92,3.428,242.41,1447.26,3.64,183.96,459.06,130.0710323,7.874,39690.0,2011.0,12.0,30.0,0.0,1.0,0.0,0.0,1.0,454412.28
7562,2012-01-06,42.0,59.85,3.443,2.91,2655.21,77.86,1176.0925,649.61,130.1575161,7.545,39690.0,2012.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,636372.37
7563,2012-01-13,42.0,51.0,3.477,1251.87,2536.15,21.1,1176.0925,515.26,130.244,7.545,39690.0,2012.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,664348.2
7564,2012-01-20,42.0,54.51,3.66,604.05,1982.9,36.26,1176.0925,343.93,130.2792258,7.545,39690.0,2012.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,579499.9299999999
7565,2012-01-27,42.0,53.59,3.675,2.4,539.32,36.26,1176.0925,816.91,130.3144516,7.545,39690.0,2012.0,1.0,27.0,1.0,0.0,0.0,0.0,1.0,538978.67
7566,2012-02-03,42.0,56.85,3.543,1351.16,17.81,15.97,263.92,1415.88,130.3496774,7.545,39690.0,2012.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,588448.21
7567,2012-02-10,42.0,55.73,3.722,992.73,13.93,25.7,1176.0925,1700.95,130.3849032,7.545,39690.0,2012.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0,674919.45
7568,2012-02-17,42.0,54.12,3.781,66.87,736.8,3.94,1176.0925,996.28,130.4546207,7.545,39690.0,2012.0,2.0,17.0,1.0,0.0,0.0,0.0,1.0,606671.5
7569,2012-02-24,42.0,56.02,3.95,353.39,232.44,36.26,1176.0925,1644.66,130.5502069,7.545,39690.0,2012.0,2.0,24.0,1.0,0.0,0.0,0.0,1.0,564304.15
7570,2012-03-02,42.0,57.62,3.882,441.4,10.78,1.96,1176.0925,1511.43,130.6457931,7.545,39690.0,2012.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,585895.34
7571,2012-03-09,42.0,57.65,3.963,392.63,1.0,3.43,2.8,798.38,130.7413793,7.545,39690.0,2012.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,659816.15
7572,2012-03-16,42.0,62.11,4.273,438.48,1.5,2.35,1176.0925,2251.09,130.8261935,7.545,39690.0,2012.0,3.0,16.0,1.0,0.0,0.0,0.0,1.0,618767.26
7573,2012-03-23,42.0,56.54,4.288,2.43,364.57,0.68,1176.0925,796.25,130.8966452,7.545,39690.0,2012.0,3.0,23.0,1.0,0.0,0.0,0.0,1.0,561226.38
7574,2012-03-30,42.0,67.92,4.294,341.0,1.5,36.26,21.94,1431.13,130.9670968,7.545,39690.0,2012.0,3.0,30.0,1.0,0.0,0.0,0.0,1.0,544408.14
7575,2012-04-06,42.0,65.99,4.282,2.12,364.57,34.23,1176.0925,250.62,131.0375484,7.382,39690.0,2012.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,652312.11
7576,2012-04-13,42.0,70.28,4.254,146.91,848.67,14.51,1176.0925,1191.9,131.108,7.382,39690.0,2012.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,639123.45
7577,2012-04-20,42.0,67.75,4.111,82.23,169.55,16.1,1176.0925,642.71,131.1173333,7.382,39690.0,2012.0,4.0,20.0,1.0,0.0,0.0,0.0,1.0,552529.23
7578,2012-04-27,42.0,80.11,4.088,685.44,364.57,12.09,1176.0925,512.76,131.1266667,7.382,39690.0,2012.0,4.0,27.0,1.0,0.0,0.0,0.0,1.0,526625.49
7579,2012-05-04,42.0,77.02,4.058,163.43,364.57,18.34,1176.0925,935.36,131.136,7.382,39690.0,2012.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,609274.89
7580,2012-05-11,42.0,76.03,4.186,312.29,364.57,4.0,1176.0925,1445.4,131.1453333,7.382,39690.0,2012.0,5.0,11.0,1.0,0.0,0.0,0.0,1.0,643603.69
7581,2012-05-18,42.0,85.19,4.308,354.41,364.57,36.26,1176.0925,1393.17,131.0983226,7.382,39690.0,2012.0,5.0,18.0,1.0,0.0,0.0,0.0,1.0,590636.38
7582,2012-05-25,42.0,86.03,4.127,63.93,364.57,0.9,1176.0925,1169.65,131.0287742,7.382,39690.0,2012.0,5.0,25.0,1.0,0.0,0.0,0.0,1.0,535764.58
7583,2012-06-01,42.0,80.06,4.277,609.75,364.57,1.1,43.67,726.34,130.9592258,7.382,39690.0,2012.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,521953.78
7584,2012-06-08,42.0,86.87,4.103,349.94,364.57,16.64,1176.0925,1272.21,130.8896774,7.382,39690.0,2012.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0,642671.48
7585,2012-06-15,42.0,88.58,4.144,499.78,364.57,2.17,1176.0925,1187.29,130.8295333,7.382,39690.0,2012.0,6.0,15.0,1.0,0.0,0.0,0.0,1.0,606309.13
7586,2012-06-22,42.0,89.92,4.014,44.66,364.57,36.26,1176.0925,1338.53,130.7929,7.382,39690.0,2012.0,6.0,22.0,1.0,0.0,0.0,0.0,1.0,540031.29
7587,2012-06-29,42.0,91.36,3.875,755.44,364.57,36.26,1176.0925,1062.46,130.7562667,7.382,39690.0,2012.0,6.0,29.0,1.0,0.0,0.0,0.0,1.0,507403.77
7588,2012-07-06,42.0,86.87,3.666,156.49,364.57,9.43,1176.0925,876.53,130.7196333,7.17,39690.0,2012.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,618702.09
7589,2012-07-13,42.0,89.8,3.723,769.08,364.57,2.36,1176.0925,2678.63,130.683,7.17,39690.0,2012.0,7.0,13.0,1.0,0.0,0.0,0.0,1.0,628099.08
7590,2012-07-20,42.0,84.45,3.589,200.92,364.57,4.48,1176.0925,1026.11,130.7012903,7.17,39690.0,2012.0,7.0,20.0,1.0,0.0,0.0,0.0,1.0,530318.39
7591,2012-07-27,42.0,83.98,3.769,24.48,364.57,36.26,1176.0925,1660.33,130.7195806,7.17,39690.0,2012.0,7.0,27.0,1.0,0.0,0.0,0.0,1.0,516352.21
7592,2012-08-03,42.0,84.76,3.595,4740.545,364.57,5.97,1176.0925,628.99,130.737871,7.17,39690.0,2012.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,573084.71
7593,2012-08-10,42.0,90.78,3.811,69.32,364.57,18.08,1176.0925,353.19,130.7561613,7.17,39690.0,2012.0,8.0,10.0,1.0,0.0,0.0,0.0,1.0,576620.31
7594,2012-08-17,42.0,88.83,4.002,246.98,364.57,24.22,13.23,3098.22,130.7909677,7.17,39690.0,2012.0,8.0,17.0,1.0,0.0,0.0,0.0,1.0,575997.78
7595,2012-08-24,42.0,82.5,4.055,548.62,364.57,54.43,57.18,2628.1,130.8381613,7.17,39690.0,2012.0,8.0,24.0,1.0,0.0,0.0,0.0,1.0,535537.03
7596,2012-08-31,42.0,86.97,3.886,285.66,364.57,18.65,141.64,906.18,130.8853548,7.17,39690.0,2012.0,8.0,31.0,1.0,0.0,0.0,0.0,1.0,504760.57
7597,2012-09-07,42.0,83.07,4.124,341.05,364.57,220.6,72.7,1629.72,130.9325484,7.17,39690.0,2012.0,9.0,7.0,0.0,1.0,0.0,0.0,1.0,617405.35
7598,2012-09-14,42.0,78.47,3.966,745.27,364.57,46.65,1176.0925,945.84,130.9776667,7.17,39690.0,2012.0,9.0,14.0,1.0,0.0,0.0,0.0,1.0,586737.66
7599,2012-09-21,42.0,81.93,4.125,4740.545,364.57,36.26,1176.0925,164.08,131.0103333,7.17,39690.0,2012.0,9.0,21.0,1.0,0.0,0.0,0.0,1.0,527165.7
7600,2012-09-28,42.0,82.52,3.966,123.87,364.57,36.26,1176.0925,548.02,131.043,7.17,39690.0,2012.0,9.0,28.0,1.0,0.0,0.0,0.0,1.0,505978.46
7601,2012-10-05,42.0,80.88,4.132,479.07,364.57,6.0,10.64,2565.13,131.0756667,6.943,39690.0,2012.0,10.0,5.0,1.0,0.0,0.0,0.0,1.0,593162.53
7602,2012-10-12,42.0,76.03,4.468,49.38,364.57,10.87,1176.0925,970.72,131.1083333,6.943,39690.0,2012.0,10.0,12.0,1.0,0.0,0.0,0.0,1.0,612379.9
7603,2012-10-19,42.0,72.71,4.449,56.03,364.57,8.69,1176.0925,455.38,131.1499677,6.943,39690.0,2012.0,10.0,19.0,1.0,0.0,0.0,0.0,1.0,541406.98
7604,2012-10-26,42.0,70.5,4.301,4740.545,0.75,2.0,1176.0925,1034.55,131.1930968,6.943,39690.0,2012.0,10.0,26.0,1.0,0.0,0.0,0.0,1.0,514756.08
7605,2012-11-02,42.0,70.79,4.099,4740.545,559.24,4.87,1176.0925,551.88,131.2362258,6.943,39690.0,2012.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,960746.04
7606,2012-11-09,42.0,70.28,3.78,450.28,675.34,6.0,1176.0925,1045.15,131.2793548,6.943,39690.0,2012.0,11.0,9.0,1.0,0.0,0.0,0.0,1.0,960746.04
7607,2012-11-16,42.0,58.82,3.703,448.82,102.84,30.88,1176.0925,2273.8,131.3258,6.943,39690.0,2012.0,11.0,16.0,1.0,0.0,0.0,0.0,1.0,960746.04
7608,2012-11-23,42.0,63.95,3.759,4.62,364.57,4.0,1176.0925,2762.46,131.3766667,6.943,39690.0,2012.0,11.0,23.0,0.0,1.0,0.0,0.0,1.0,960746.04
7609,2012-11-30,42.0,64.13,3.719,333.89,364.57,36.26,13.86,938.84,131.4275333,6.943,39690.0,2012.0,11.0,30.0,1.0,0.0,0.0,0.0,1.0,960746.04
7610,2012-12-07,42.0,61.21,3.668,9.53,364.57,36.26,1176.0925,1379.21,131.4784,6.943,39690.0,2012.0,12.0,7.0,1.0,0.0,0.0,0.0,1.0,960746.04
7611,2012-12-14,42.0,53.86,3.597,500.13,364.57,36.26,1176.0925,384.64,131.537,6.943,39690.0,2012.0,12.0,14.0,1.0,0.0,0.0,0.0,1.0,960746.04
7612,2012-12-21,42.0,49.79,3.393,963.42,364.57,5.74,1176.0925,942.02,131.642,6.943,39690.0,2012.0,12.0,21.0,1.0,0.0,0.0,0.0,1.0,960746.04
7613,2012-12-28,42.0,50.09,3.48,335.64,1128.51,16.83,1176.0925,1302.31,131.747,6.943,39690.0,2012.0,12.0,28.0,0.0,1.0,0.0,0.0,1.0,960746.04
7614,2013-01-04,42.0,45.01,3.339,1012.98,1074.51,8.0,44.46,635.88,131.852,6.897,39690.0,2013.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,960746.04
7615,2013-01-11,42.0,49.38,3.542,279.49,623.96,0.9,1176.0925,728.98,131.957,6.897,39690.0,2013.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,960746.04
7616,2013-01-18,42.0,40.67,3.545,8063.8,30.35,36.26,1176.0925,982.43,132.030871,6.897,39690.0,2013.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,960746.04
7617,2013-01-25,42.0,59.76,3.558,7.96,7.84,36.26,1176.0925,342.79,132.0922903,6.897,39690.0,2013.0,1.0,25.0,1.0,0.0,0.0,0.0,1.0,960746.04
7618,2013-02-01,42.0,51.86,3.6,4.0,27.14,33.3,1176.0925,922.4,132.1537097,6.897,39690.0,2013.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,960746.04
7619,2013-02-08,42.0,57.25,3.795,1174.58,141.05,30.8,20.83,949.69,132.215129,6.897,39690.0,2013.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,960746.04
7620,2013-02-15,42.0,45.8,3.612,1061.18,378.8,5.4,30.25,934.87,132.2725714,6.897,39690.0,2013.0,2.0,15.0,1.0,0.0,0.0,0.0,1.0,960746.04
7621,2013-02-22,42.0,52.39,4.031,355.16,322.99,36.26,1176.0925,2571.61,132.3200714,6.897,39690.0,2013.0,2.0,22.0,1.0,0.0,0.0,0.0,1.0,960746.04
7622,2013-03-01,42.0,48.17,3.83,767.27,364.57,36.26,1176.0925,765.34,132.3675714,6.897,39690.0,2013.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,960746.04
7623,2013-03-08,42.0,64.17,4.125,678.13,364.57,76.74,1176.0925,1251.51,132.4150714,6.897,39690.0,2013.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,960746.04
7624,2013-03-15,42.0,62.1,3.885,160.55,364.57,16.66,1176.0925,1128.4,132.4668065,6.897,39690.0,2013.0,3.0,15.0,1.0,0.0,0.0,0.0,1.0,960746.04
7625,2013-03-22,42.0,70.18,4.062,506.13,364.57,36.26,1176.0925,802.81,132.529129,6.897,39690.0,2013.0,3.0,22.0,1.0,0.0,0.0,0.0,1.0,960746.04
7626,2013-03-29,42.0,68.22,4.016,438.36,364.57,11.47,2.97,705.52,132.5914516,6.897,39690.0,2013.0,3.0,29.0,1.0,0.0,0.0,0.0,1.0,960746.04
7627,2013-04-05,42.0,70.74,3.808,459.08,1073.79,29.64,1176.0925,1149.89,132.6537742,6.791,39690.0,2013.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,960746.04
7628,2013-04-12,42.0,66.61,3.797,204.98,439.95,5.22,1176.0925,885.68,132.7160968,6.791,39690.0,2013.0,4.0,12.0,1.0,0.0,0.0,0.0,1.0,960746.04
7629,2013-04-19,42.0,68.63,3.941,517.04,364.57,36.26,1176.0925,1617.21,132.7160968,6.791,39690.0,2013.0,4.0,19.0,1.0,0.0,0.0,0.0,1.0,960746.04
7630,2013-04-26,42.0,74.61,3.889,78.76,364.57,36.26,1176.0925,828.13,132.7160968,6.791,39690.0,2013.0,4.0,26.0,1.0,0.0,0.0,0.0,1.0,960746.04
7631,2013-05-03,42.0,78.41,3.671,97.72,364.57,21.53,1176.0925,2697.25,182.7640032,7.806,39690.0,2013.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,960746.04
7632,2013-05-10,42.0,74.59,3.689,148.63,364.57,12.81,1176.0925,1086.98,182.7640032,7.806,39690.0,2013.0,5.0,10.0,1.0,0.0,0.0,0.0,1.0,960746.04
7633,2013-05-17,42.0,82.47,3.809,793.49,364.57,1.2,1176.0925,1384.9,182.7640032,7.806,39690.0,2013.0,5.0,17.0,1.0,0.0,0.0,0.0,1.0,960746.04
7634,2013-05-24,42.0,81.57,3.835,105.92,364.57,17.84,1176.0925,2908.72,182.7640032,7.806,39690.0,2013.0,5.0,24.0,1.0,0.0,0.0,0.0,1.0,960746.04
7635,2013-05-31,42.0,82.62,3.829,78.46,364.57,1.44,1176.0925,232.27,182.7640032,7.806,39690.0,2013.0,5.0,31.0,1.0,0.0,0.0,0.0,1.0,960746.04
7636,2013-06-07,42.0,89.22,3.789,198.91,364.57,4.96,1176.0925,1836.34,182.7640032,7.806,39690.0,2013.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0,960746.04
7637,2013-06-14,42.0,91.98,3.771,10.63,364.57,8.24,1176.0925,1735.58,182.7640032,7.806,39690.0,2013.0,6.0,14.0,1.0,0.0,0.0,0.0,1.0,960746.04
7638,2013-06-21,42.0,90.67,3.766,230.59,364.57,3.08,1176.0925,806.64,182.7640032,7.806,39690.0,2013.0,6.0,21.0,1.0,0.0,0.0,0.0,1.0,960746.04
7639,2013-06-28,42.0,90.28,3.781,1053.69,364.57,36.26,1176.0925,4143.9,182.7640032,7.806,39690.0,2013.0,6.0,28.0,1.0,0.0,0.0,0.0,1.0,960746.04
7640,2013-07-05,42.0,93.54,3.753,360.49,364.57,48.46,313.04,1007.61,182.7640032,7.806,39690.0,2013.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,960746.04
7641,2013-07-12,42.0,87.18,3.737,51.96,364.57,9.98,1176.0925,1346.73,182.7640032,7.806,39690.0,2013.0,7.0,12.0,1.0,0.0,0.0,0.0,1.0,960746.04
7642,2013-07-19,42.0,87.09,3.823,211.63,364.57,3.71,1176.0925,478.31,182.7640032,7.806,39690.0,2013.0,7.0,19.0,1.0,0.0,0.0,0.0,1.0,960746.04
7643,2013-07-26,42.0,83.32,3.865,4740.545,364.57,0.17,1176.0925,756.79,182.7640032,7.806,39690.0,2013.0,7.0,26.0,1.0,0.0,0.0,0.0,1.0,960746.04
7644,2010-02-05,43.0,47.31,2.572,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.0642742,9.521,41062.0,2010.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,647029.28
7645,2010-02-12,43.0,47.99,2.548,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.2010968,9.521,41062.0,2010.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,682918.99
7646,2010-02-19,43.0,48.77,2.514,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.2479796,9.521,41062.0,2010.0,2.0,19.0,1.0,0.0,0.0,0.0,1.0,658997.55
7647,2010-02-26,43.0,48.77,2.561,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.2798724,9.521,41062.0,2010.0,2.0,26.0,1.0,0.0,0.0,0.0,1.0,618702.79
7648,2010-03-05,43.0,52.89,2.625,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.3117653,9.521,41062.0,2010.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,658600.05
7649,2010-03-12,43.0,53.67,2.667,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.3436582,9.521,41062.0,2010.0,3.0,12.0,1.0,0.0,0.0,0.0,1.0,645386.9400000001
7650,2010-03-19,43.0,56.0,2.72,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.195159,9.521,41062.0,2010.0,3.0,19.0,1.0,0.0,0.0,0.0,1.0,668098.49
7651,2010-03-26,43.0,54.53,2.732,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.0165945,9.521,41062.0,2010.0,3.0,26.0,1.0,0.0,0.0,0.0,1.0,623097.9299999999
7652,2010-04-02,43.0,62.19,2.719,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.83803,9.593,41062.0,2010.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,650102.8
7653,2010-04-09,43.0,64.37,2.77,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.6594654,9.593,41062.0,2010.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0,693058.34
7654,2010-04-16,43.0,69.46,2.808,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.5351571,9.593,41062.0,2010.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,675282.2
7655,2010-04-23,43.0,62.71,2.795,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.4831905,9.593,41062.0,2010.0,4.0,23.0,1.0,0.0,0.0,0.0,1.0,638957.35
7656,2010-04-30,43.0,66.91,2.78,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.4312238,9.593,41062.0,2010.0,4.0,30.0,1.0,0.0,0.0,0.0,1.0,630740.11
7657,2010-05-07,43.0,67.16,2.835,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.3792571,9.593,41062.0,2010.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,691498.6
7658,2010-05-14,43.0,72.14,2.854,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.3705092,9.593,41062.0,2010.0,5.0,14.0,1.0,0.0,0.0,0.0,1.0,690851.59
7659,2010-05-21,43.0,74.74,2.826,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.6210737,9.593,41062.0,2010.0,5.0,21.0,1.0,0.0,0.0,0.0,1.0,672062.08
7660,2010-05-28,43.0,78.59,2.759,4740.545,364.57,36.26,1176.0925,2726.2075000000004,202.8716382,9.593,41062.0,2010.0,5.0,28.0,1.0,0.0,0.0,0.0,1.0,630315.76
7661,2010-06-04,43.0,82.76,2.705,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.1222028,9.593,41062.0,2010.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,682012.53
7662,2010-06-11,43.0,88.12,2.668,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.3727673,9.593,41062.0,2010.0,6.0,11.0,1.0,0.0,0.0,0.0,1.0,684023.95
7663,2010-06-18,43.0,84.9,2.637,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.370619,9.593,41062.0,2010.0,6.0,18.0,1.0,0.0,0.0,0.0,1.0,700009.77
7664,2010-06-25,43.0,88.48,2.653,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.2673857,9.593,41062.0,2010.0,6.0,25.0,1.0,0.0,0.0,0.0,1.0,625196.14
7665,2010-07-02,43.0,80.17,2.669,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.1641524,9.816,41062.0,2010.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,667353.79
7666,2010-07-09,43.0,81.52,2.642,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.060919,9.816,41062.0,2010.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,718748.33
7667,2010-07-16,43.0,84.17,2.623,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.0538548,9.816,41062.0,2010.0,7.0,16.0,1.0,0.0,0.0,0.0,1.0,696844.36
7668,2010-07-23,43.0,86.6,2.608,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.1750161,9.816,41062.0,2010.0,7.0,23.0,1.0,0.0,0.0,0.0,1.0,649035.55
7669,2010-07-30,43.0,79.79,2.64,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.2961774,9.816,41062.0,2010.0,7.0,30.0,1.0,0.0,0.0,0.0,1.0,622112.23
7670,2010-08-06,43.0,84.66,2.627,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.4173387,9.816,41062.0,2010.0,8.0,6.0,1.0,0.0,0.0,0.0,1.0,698536.0599999999
7671,2010-08-13,43.0,86.31,2.692,4740.545,364.57,36.26,1176.0925,2726.2075000000004,203.5385,9.816,41062.0,2010.0,8.0,13.0,1.0,0.0,0.0,0.0,1.0,713479.91
